epoch,train_loss_total,train_loss_pred,train_loss_kl,train_theta_mean,train_theta_std,train_z_mean,train_z_std,train_beta_kl,val_loss_total,val_loss_pred,val_loss_kl,val_theta_mean,val_theta_std,val_z_mean,val_z_std
104,0.045956396542449825,0.04585472573104379,1.0167082634954638,0.07526783769549951,1.827496059410949,-0.22980327379673085,4.74805197961377,0.0001,0.051283496943577915,0.05118003954559985,1.0345754774523452,0.08259447622047343,1.8287827045145169,-0.15549704817805807,4.742926966976112
105,0.04601160909643076,0.045912260404700284,0.9934869850084159,0.07928501241584018,1.8321055451252533,-0.23175123819535876,4.768874574935669,0.0001,0.05174144142320458,0.051639610875240514,1.018304940680383,0.06528260506374735,1.835812530047457,-0.13206697612161367,4.71506320926505
106,0.046409444139069396,0.046312729899190885,0.9671419919278228,0.08040543994990378,1.8444863960120437,-0.22350356582815628,4.800917930332001,0.0001,0.05303883242984893,0.052957366312473594,0.8146600656106439,0.08177473826307646,1.8622959919378792,-0.20072527510494415,4.737467248674849
107,0.047075599316196585,0.04697244935280265,1.031499914123576,0.09667479650483038,1.8503472082991794,-0.21519892173736532,4.801650984037409,0.0001,0.052624932634578625,0.0524605055615096,1.6442711554782492,0.0889407636623987,1.8477990996669715,-0.2757204991411155,4.761699495181231
108,0.046303631847006387,0.046185389601130895,1.1824222988387831,0.08260809410475922,1.8460364650875383,-0.2126534438727082,4.805228494200359,0.0001,0.05239417152085774,0.05226882263808183,1.2534891501278944,0.08153978137063309,1.8343827019275074,-0.13443514606325138,4.704558177733086
109,0.0472565646155954,0.04711829092796912,1.382737555469967,0.08797598587842013,1.8398577006629686,-0.20637814538779983,4.804551243146825,0.0001,0.05370070271089043,0.053579887821221014,1.2081502743170296,0.08699160562434667,1.827766366407905,-0.47469174400181835,4.735884028421322
110,0.04648628536790451,0.04637729907888079,1.0898631314613043,0.08307214925598294,1.8306608697660862,-0.23452254099941763,4.750771799477125,0.0001,0.05199752627334125,0.051879624193403084,1.1790221006097927,0.07409731130784666,1.821340220075258,-0.1688516373831359,4.714845509596274
111,0.045623537814691265,0.04552262003796562,1.0091776738793559,0.07462065531930111,1.8395119539162617,-0.2252535424248992,4.802346818188791,0.0001,0.050827172545480054,0.05073271780996255,0.9445476842598176,0.07776448917640767,1.8404677955197617,-0.1621219257063324,4.820914557282354
112,0.0457920348089764,0.04568647756034485,1.0555721680182124,0.07826956030689379,1.847022588257256,-0.19985365256961587,4.798646628750789,0.0001,0.05283888329712438,0.05261353555489594,2.2534771704337966,0.0625235046929037,1.8573335744965245,-0.18769321556557234,4.905232093703579
113,0.04642906633485274,0.04628666391063541,1.4240246429960004,0.06929582884108407,1.8525693956530962,-0.21709084358367386,4.8426219955430785,0.0001,0.05110670804557666,0.050991063753903755,1.156443371739186,0.08032213749600128,1.8555424649950485,-0.1754242535008275,4.836304254934821
114,0.045639622880420505,0.045525452538954216,1.1417022813276965,0.0732305522736817,1.8565512101561308,-0.21129284232396212,4.85231806414589,0.0001,0.05196524233045712,0.051856928937871694,1.083134071927675,0.0785683385608062,1.8492055308650917,-0.16971743830461644,4.822449663995018
115,0.04632817752010869,0.04622298217052676,1.0519537619756762,0.08430620560796392,1.85771357314413,-0.20695140949602622,4.84204820544851,0.0001,0.052847909623048674,0.05273909525762142,1.0881414102836393,0.0703760296316214,1.8680260366117452,-0.2930377112098143,4.85534921162565
116,0.04613315834801108,0.046030259993899994,1.0289837386637768,0.07884106319232266,1.8558145492580813,-0.22624935367728582,4.788478130557397,0.0001,0.051495288039596986,0.05139291585541107,1.023724012811419,0.08654748396554464,1.860940162564667,-0.22467074855427507,4.7999782763736345
117,0.04552446066883275,0.04542239411315528,1.020665864326179,0.08036693376133328,1.8652617334260821,-0.2381932314644116,4.804930023782842,0.0001,0.05065135846675282,0.05055255274957334,0.9880583932701971,0.080233601407266,1.8739839322130445,-0.27359969001001033,4.794720004981672
118,0.04556270030064121,0.045457397251791896,1.0530310824751643,0.08040880201447285,1.868014757417235,-0.24367685898101257,4.827722867047596,0.0001,0.05115117300564135,0.05105306958438645,0.9810332017885127,0.0792901153925439,1.8679144147416236,-0.22118746748351506,4.8167950267523105
119,0.04551853046324071,0.04541054252885798,1.079879837709464,0.07863286309619144,1.8726817903044382,-0.21919309302976728,4.83750696080616,0.0001,0.051404240528042884,0.051302433696011424,1.0180700496888497,0.08314240713354568,1.8739392186554384,-0.26711170726888617,4.881592146107848
120,0.046327971560519925,0.046219885316189396,1.0808622796836163,0.08342034738596867,1.8696434610055142,-0.22943803119981004,4.826962097499976,0.0001,0.05129793212867119,0.0511816471920047,1.1628509424102138,0.08411306153300782,1.8824682487568385,-0.19643263882813108,4.853773546890474
121,0.04646247838744579,0.046353557300927585,1.0892102700355422,0.0854636981924516,1.8638561739591257,-0.22654685621740392,4.789623773754384,0.0001,0.051949944871831945,0.05183967559690207,1.1026933134441645,0.07262511860946534,1.8652809824742063,-0.22431621721512834,4.843468545188366
122,0.04602768621862358,0.045914602705788655,1.130835618578943,0.07198034582881267,1.8750496554332348,-0.24862400042207425,4.80847010688714,0.0001,0.05292018403259801,0.05277936496365238,1.4081893034384285,0.0467163740958966,1.87499750499994,-0.34683172677604246,4.808079343446543
123,0.04641899613408805,0.04630633064778935,1.1266547322908473,0.06642117577590062,1.8750088373678828,-0.2689138215819298,4.851749675947227,0.0001,0.051389185737975886,0.05127942829694546,1.0975741626511157,0.07199181653034518,1.874097662912288,-0.2774105537945116,4.810687427789393
124,0.04624219161671707,0.04614049564802202,1.0169595105186449,0.06914395201110925,1.8616216841218314,-0.2591909838850291,4.774005847544696,0.0001,0.0520284214699772,0.05192006988004899,1.0835163131566115,0.08828103752203391,1.8646827230990772,-0.16121874920348309,4.776189139191533
125,0.04576455191320361,0.04566595571357128,0.9859622897940885,0.07888313651508379,1.874801216709889,-0.26127260117121637,4.8059354057108745,0.0001,0.05179179905795715,0.051691040868910264,1.0075816058776748,0.07676593319211207,1.8741979666159188,-0.27815098588315534,4.83216153400045
126,0.0452693585260088,0.04516950841880607,0.9985014174801842,0.0737700205474933,1.8815242911740264,-0.24506295906697428,4.81534692787997,0.0001,0.051319705453557025,0.051220486281623304,0.9921896785077914,0.07562054001109701,1.8660969045800222,-0.14565531379858057,4.823909376708555
127,0.04528331398950695,0.04518362033457146,0.996937026880139,0.07164690883079176,1.884324310092689,-0.2439275769596228,4.840171846149235,0.0001,0.05161256133250787,0.05151290273372556,0.9965831494667161,0.06193094265083192,1.8815459281625881,-0.2097020338250088,4.811801030602254
128,0.04566451267638702,0.0455484468966299,1.1606583877947996,0.07898104344337491,1.8938119322537952,-0.22236989481419286,4.858172179538869,0.0001,0.05142119962354781,0.051316483602137634,1.0471579852238508,0.08460126554882022,1.8831142741189877,-0.27193527836614934,4.868333641911896
129,0.045657031267854926,0.04555651145866455,1.0051982420799364,0.07947918244672288,1.886869072702384,-0.21286168312258955,4.852817773395491,0.0001,0.05112298640986564,0.05102514911075713,0.9783712558343377,0.07496728559195155,1.876098268468615,-0.2656461637414677,4.844114525217406
130,0.04520412360451997,0.0451038795627561,1.0024399110521347,0.07859816793914798,1.8950837050195697,-0.2306657674274495,4.846441478119439,0.0001,0.05097088994274677,0.05087677032594949,0.9411978427792939,0.0773786007833313,1.883574344742466,-0.21980824995077622,4.797705730921786
131,0.045614882946332015,0.04551958137888256,0.9530159468972662,0.0812982478266711,1.8856020242663938,-0.24089523060511978,4.834648083200675,0.0001,0.05120347151663941,0.051109714040034254,0.9375726563829772,0.07316601418063674,1.8946270858737784,-0.21798119305724828,4.841064862801995
132,0.04517145953132882,0.04507467943718442,0.9678005622716399,0.07658139213946107,1.8930211200595537,-0.23952155725014782,4.83613433549925,0.0001,0.051220669502943336,0.05112360816606334,0.9706146985712186,0.06886817373230424,1.8881957128014364,-0.25401460563003175,4.828579466107866
133,0.04503466591543351,0.044937785787650154,0.9688016700278802,0.07543101091579688,1.8980966488802624,-0.24220090840494865,4.8639679878261965,0.0001,0.05164440474669698,0.05154646135551829,0.9794321748572337,0.08499785879967918,1.8869845799996818,-0.33704000438602877,4.889077475373174
134,0.045185749195714615,0.04508737094872375,0.9837827947169383,0.07320520398910049,1.897839509149216,-0.22948269716540076,4.8578285730541495,0.0001,0.051232651977891654,0.05112226695661813,1.1038512192981345,0.07656182175580885,1.8909938234678456,-0.206022802563253,4.856059725855438
135,0.044961402920566065,0.04485939066281433,1.0201219347823365,0.07655586545780751,1.8980085961983852,-0.22726797178175903,4.865854375951032,0.0001,0.0517319128651854,0.051630268371860744,1.016444249891899,0.08383824424424642,1.8980267333312772,-0.19660693346719507,4.851600082827286
136,0.04489928229544874,0.04479905285708752,1.0022938126569108,0.07939024015493545,1.9036904990567196,-0.23353939559633247,4.879051166148211,0.0001,0.05151336776538634,0.05140808591960182,1.0528176485652654,0.09595188215165071,1.8868711296941194,-0.1864814227578086,4.87745020423137
137,0.045170631415175924,0.04506684859245221,1.0378286124969671,0.08185888998885349,1.8984472446712677,-0.21700409935728596,4.859136179116014,0.0001,0.05153000339026183,0.051378199647010216,1.518038465943135,0.08800095896905577,1.8956960540422252,-0.1021148467610236,4.784673260970854
138,0.04639907584891226,0.0462680513446168,1.3102446998838422,0.05795753418367032,1.8881029225158015,-0.21226800557248274,4.8212980427919865,0.0001,0.05197941679769839,0.05185996772537769,1.1944912680437867,0.060467609269938,1.8931488990783691,-0.32098575020340125,4.865367117062421
139,0.04492325442934121,0.044813204381356865,1.1005006262083037,0.07143564471978277,1.8953332388591597,-0.2200417239318203,4.823274130507854,0.0001,0.05124562212698896,0.051143148205649684,1.0247413507649596,0.07319299976380778,1.8950941780923118,-0.2937189141209696,4.85322410959593
140,0.0450701362074586,0.044965399670717346,1.0473658408618947,0.06979781615532948,1.900052445396437,-0.2445774745273852,4.84761890170841,0.0001,0.05097048435832413,0.05085875482206613,1.1172962020820296,0.06563790578027846,1.9137507626708126,-0.15922112858027848,4.866084857725761
141,0.044750508728236965,0.04464838405670747,1.021246683110564,0.07114396736581627,1.9055947213570983,-0.2108565683623025,4.856314809877114,0.0001,0.050968519871083785,0.05087184706624125,0.9667277445255871,0.06634040984889152,1.8940513100422605,-0.11451037986282732,4.848497142254467
142,0.044824282726401966,0.04472314436021749,1.0113832379954324,0.06797964438187293,1.9151273332734726,-0.2080727318565644,4.887559435083854,0.0001,0.0513421506948874,0.05123456682957394,1.0758377506699361,0.07569076267766281,1.9132166009553722,-0.17010986614762477,4.8347554609809125
143,0.04508253075116269,0.04497957251780728,1.0295824528163957,0.0741246925008551,1.921031808980193,-0.21010691886205313,4.898803224783808,0.0001,0.05189524155477403,0.05178918904611762,1.0605242487410425,0.09807163235587134,1.9129521057639323,-0.3143307218249415,4.892207904600761
144,0.04537830623544978,0.04527878100267524,0.9952524804094969,0.06759667894133031,1.9120938866854138,-0.24175615701721037,4.893323071684761,0.0001,0.05101428091735907,0.050914468007608196,0.9981286097580279,0.07105706779050155,1.9195690121449216,-0.2524426784628714,4.876331289049605
145,0.044956413522812655,0.04485702060401228,0.9939294592948832,0.06386784764526157,1.914674192508203,-0.2191577025475791,4.869409804234072,0.0001,0.05135726734576091,0.05125476273012833,1.0250468228904295,0.06803319089009728,1.907800662685448,-0.12982581844422178,4.858542496049908
146,0.04495763866690717,0.0448559491661895,1.0168952393489452,0.06251612312258031,1.9103065712202083,-0.2227468419291549,4.860118509397625,0.0001,0.0515064047780675,0.05140397723921588,1.0242765747325522,0.0661895847026731,1.9278920166929003,-0.1535486854468538,4.935263069582657
147,0.044595349527114664,0.04449603948444393,0.9931006506747081,0.058773093580617365,1.9205442800403276,-0.22730898299191618,4.900644397227421,0.0001,0.052048728079863,0.05194565606578975,1.030720139053506,0.0664847997922293,1.9148673406789,-0.18557682519936017,4.929034750226518
148,0.044712387137842854,0.04460994431791996,1.0244282085984469,0.060036302049566545,1.9228578310453235,-0.19930975147081312,4.920082720727734,0.0001,0.05114865764765672,0.051043273644967815,1.053841321401193,0.0599611586248371,1.9247962874425968,-0.20610498589083132,4.933035951265147
149,0.04561720745800126,0.045502913867654426,1.1429360796884365,0.05842151404168212,1.9220867271321704,-0.22177326886213283,4.910858305902295,0.0001,0.051232863532405505,0.05113220025955791,1.0066311560886008,0.061979287264632504,1.916425733499124,-0.20695566789994777,4.950106687948737
150,0.044836547791454975,0.044728194219498606,1.0835364019468454,0.057453936200794066,1.929467041793132,-0.20143366146412534,4.905898200046953,0.0001,0.05145190105261937,0.05135267868008412,0.9922264814376831,0.05591658780902204,1.9195534377030923,-0.21285784202562252,4.970237067047979
151,0.044506972116380134,0.044409453326283724,0.9751882181497916,0.061273035409713086,1.9279453868764331,-0.2128771455258753,4.9233805993522255,0.0001,0.0509527546524162,0.05085003680326569,1.0271779046931737,0.0656385111661864,1.9261676744675973,-0.21278111218199344,4.881704135679863
152,0.0451425140290182,0.0450440168903469,0.9849708063352595,0.06632980920017083,1.9312208668588533,-0.21077533388885852,4.918343461004498,0.0001,0.050856593051846595,0.05075579084141154,1.008021050775555,0.0680346874598886,1.9377390112675412,-0.14812234180822023,4.937055963865468
153,0.044585061099108966,0.04448472803084719,1.0033300147386892,0.061563309262213865,1.931047527023573,-0.2217915216833022,4.923845032815612,0.0001,0.05113732001521218,0.05103749005307614,0.9982993350902074,0.058931064332874726,1.9274231699151052,-0.2213609766634837,4.953222268064257
154,0.044548909294007094,0.04445056596086038,0.9834327271098989,0.061331497075211516,1.9326462034222076,-0.22562149395714606,4.916497284735075,0.0001,0.05108782544102467,0.050996145627028505,0.9167951933095153,0.06967603068956187,1.9201012564377047,-0.2708469349103914,4.919595671371675
155,0.04452085346446685,0.044422338959855256,0.9851449413579056,0.06204974725445465,1.9365794078494898,-0.22988260315555822,4.942023425500304,0.0001,0.05106164131995658,0.05096612524398616,0.9551604751130225,0.06044146964247798,1.9327615247645848,-0.1273113153309194,4.887989420286367
156,0.04478004581392552,0.0446804129645943,0.996328434660422,0.058855928222567744,1.9342185252513173,-0.21779865118365596,4.924785386182063,0.0001,0.051412871973195544,0.0513106161649798,1.0225592381517652,0.06362507056812165,1.936114809882473,-0.3343139790313345,4.927548018979355
157,0.04468054980118999,0.04457754096542328,1.030089360147344,0.06187256849263373,1.9372330522876013,-0.21877093263488218,4.934942376761835,0.0001,0.051025242190545717,0.050927883302661736,0.9735911765568693,0.06449613930054114,1.9325625056951818,-0.22388454728668006,4.944726923821678
158,0.044438778149827544,0.04434037127169792,0.984069170896791,0.0556694928219221,1.9418949811962527,-0.21046582394258656,4.913176971896291,0.0001,0.05132280814815575,0.05122615412717134,0.9665399067838427,0.04950045411225776,1.9320859858687496,-0.14549244887812038,4.88017806200914
159,0.04448761902815707,0.04438627613824172,1.013429022915198,0.057719177240588525,1.942596199669169,-0.22882531658547486,4.955159789503785,0.0001,0.05201451102612724,0.05190726679185746,1.0724436884195032,0.0566472310415456,1.9277460910904576,-0.12400411588835045,4.94629039227123
160,0.044843356391385224,0.044738127924435725,1.0522850018199765,0.06301987929464868,1.951875766683006,-0.19946048721620652,4.960964871977405,0.0001,0.05139338440248664,0.05128679497980736,1.065894603729248,0.049071287972406605,1.9538072062210299,-0.2309848308353357,4.943841410354829
161,0.044988835250320276,0.04488405087370538,1.0478431383415818,0.05632928889873396,1.954856976310906,-0.1791209795792028,4.946785440665155,0.0001,0.05170156995595341,0.05158583788384854,1.1573185341458925,0.060747220167811485,1.965200788538221,-0.20063488247056663,4.948084307388521
162,0.04543641338631061,0.0453216628854694,1.1475046322570177,0.04474171797610938,1.9488885796514752,-0.22042499683515315,4.942117038035689,0.0001,0.05131587113293124,0.05120563103069722,1.1023990461524105,0.04694244908300084,1.946276736931062,-0.2125164080791595,4.952558692072479
163,0.04569866153912794,0.04556756342230216,1.3109819541815966,0.026840600694594225,1.9681794471893175,-0.19607625535931636,4.928587595057106,0.0001,0.05288336289600587,0.05275490292361085,1.284601070511509,0.03291238077037351,1.9594817950691976,-0.19644644246830173,4.97121865312818
164,0.045234634453301746,0.04511912311981457,1.1551126576232233,0.03226780025933606,1.9698764223400271,-0.21857306330830673,4.9379692280906555,0.0001,0.05169610925753352,0.05158391579146117,1.1219342418119942,0.02039661152947458,1.9599795022480924,-0.18217689980765883,4.914655416784152
165,0.04631134314168092,0.046181114675017274,1.302284672988668,0.0245851398864182,1.951230780692973,-0.26191495407246995,4.939548119770274,0.0001,0.052750621987900266,0.05263726937938744,1.133525358958983,0.028023575603122443,1.943520425071179,-0.21850967867149065,4.929324364997972
166,0.045721301550895876,0.045605491023001196,1.1581051932981976,0.008690315422802158,1.9667202437538025,-0.21018035375499902,4.9996060732202885,0.0001,0.05320260117591267,0.053080931463291944,1.21669601974353,0.01358656241545375,1.9938145657660256,-0.14135087231620097,5.027385584065612
167,0.0458176630990808,0.04570832025411921,1.0934288376813248,0.001146942003238053,1.9857095221643126,-0.168247770643578,4.992872510032586,0.0001,0.051858680978627274,0.05175386568610097,1.048155535274828,-0.00725162181426102,1.9796495689472682,-0.06673967736300973,4.978242679381035
168,0.04546320008289327,0.04535397404530226,1.0922603891967244,0.01975192786665835,1.9701049617933337,-0.16760043733103777,4.967767374977125,0.0001,0.053063628591702015,0.052965241313820154,0.9838744393536742,0.019682790479224346,1.9444801320492382,0.01830480136403578,4.942106562601009
169,0.04572487227803966,0.04558502834415986,1.3984386875404982,0.01672278128921668,1.9639202788286905,-0.13234827301433338,4.959002378778814,0.0001,0.05293792711806969,0.052803172454447815,1.347544790993274,0.019219411523933982,1.962655592972124,-0.20910123335591085,5.074408860273764
170,0.0453099816918479,0.04519727583941516,1.1270592791784297,0.017360168176688267,1.9602999409816193,-0.15707683193019292,4.992578733454377,0.0001,0.05150951025351672,0.051396601164424925,1.1290906760054575,0.02666737310404719,1.9588688830254783,-0.061555265160408656,5.012213492057692
171,0.04443426861975269,0.044329325339325154,1.0494326526699438,0.02028074161832752,1.9589825523471325,-0.15446111497235174,4.960301317923022,0.0001,0.05160737719754098,0.05150606745565441,1.013097133434994,0.011112899171896803,1.961644258297665,-0.1525864527252516,4.924178123474121
172,0.04426677195193183,0.044161856511928686,1.0491543550897873,0.024336967432001345,1.9598625826369807,-0.16820244687897518,4.965200071859953,0.0001,0.05133154342921687,0.051225253446421155,1.0629009503713795,0.025539278170802225,1.9546907720431475,-0.13079105555670154,4.968482292873759
173,0.04431853920128693,0.04421642650957641,1.021126796043152,0.02064949974622809,1.9675650084209273,-0.16456540097201863,4.983236396715019,0.0001,0.05148744556895444,0.05139031974782406,0.9712583800436745,0.015585172737778073,1.9692990645556383,-0.14951220085241004,4.9800550836912345
174,0.04433209086118223,0.044231124123025746,1.0096668811716787,0.02389206941079077,1.9653783752905538,-0.16263322249968035,4.958118184633407,0.0001,0.0513101688677996,0.051217323982379805,0.9284465136662335,0.021700050209609554,1.966078197452384,-0.17936236007322728,4.932986507953053
175,0.04492262491152405,0.044807172332415574,1.1545255873385374,0.024634088058164014,1.981208597576216,-0.17510481770204125,5.033273613897564,0.0001,0.05276369838647439,0.05264307259463928,1.2062589383461106,0.021892132145733063,1.9964551371587833,-0.20864236949037918,5.085348774010027
176,0.045800522389965626,0.04569472079735984,1.058016087403306,0.019412640727010967,1.9955827823540668,-0.18210582145175117,5.0017250257529335,0.0001,0.05374450252299577,0.053619280824778785,1.2522201202285121,-0.002872825665792949,2.0123136245029074,-0.09976743959533182,5.1169606934131036
177,0.04536924169764425,0.04526174540894493,1.074963048762157,0.018719360245586923,1.9993304058671209,-0.14673237802132427,5.038340005315642,0.0001,0.05175206957148834,0.051637832337701826,1.1423720138173707,0.024219148116789654,1.9869503823804184,-0.06754379443542272,4.968998908996582
178,0.044748623685027945,0.04464331001281527,1.0531365007532638,0.019372361750204653,1.9868177499483153,-0.14861740020858902,4.987439193691707,0.0001,0.0513684594820083,0.05126772123113484,1.007381450122511,0.012564008845619753,1.9849614610134716,-0.21234914841471422,4.9549272765576
179,0.044334013977784456,0.044229321797141806,1.046921300739844,0.01863676195775637,1.98383329541391,-0.15480280306893707,4.976685871239454,0.0001,0.0510729366624859,0.05096146495829166,1.1147147769659338,0.012228552822653256,1.9742182258149268,-0.1753124265642968,4.973045678205893
180,0.044234854306489706,0.0441293562621831,1.0549807085872331,0.02357563754249212,1.978160589668721,-0.15472402641935137,4.961220353365368,0.0001,0.051073291561972926,0.050950590101346165,1.2270172423040364,0.03503738962848422,1.984423190775052,-0.11970210210649743,5.06564922064123
181,0.04463917517217396,0.04453763783930885,1.015373357976944,0.021820231001711654,1.9809325797943196,-0.14248277377682794,4.963597187563963,0.0001,0.05123057762082194,0.051131396121542216,0.9918133624842469,0.032039826919495216,1.9859871192717216,-0.09475707832287708,4.96259670526209
182,0.044192183554357785,0.04408985120616522,1.0233228714809113,0.029884386292392418,1.9839798500016994,-0.18384916902078088,4.97692811552627,0.0001,0.05144822387628152,0.0513374752981562,1.107484435531455,0.030537042163417374,1.9808425248508723,-0.2310115579830509,4.987056060576103
183,0.04466388332880835,0.04455970898005933,1.041743727602713,0.032719674505306606,1.9839660960446455,-0.18691143320410614,4.973060482560424,0.0001,0.051105402410030365,0.05100623156193276,0.9917074702155422,0.03963101146296716,1.9836544302147878,-0.15393758761289883,4.987646445422105
184,0.043919280101917355,0.04381634254954742,1.0293760405552324,0.033050626410472454,1.989196110364599,-0.17976454005503884,4.962367979290218,0.0001,0.05179831584994222,0.051696890519118646,1.0142541334662638,0.037020366140444516,1.9808655540708084,-0.10164523087761654,4.9604881582125815
185,0.043894241330731616,0.04379102615821531,1.0321514602241042,0.036638217175885585,1.9811206600805795,-0.1880192376024356,4.94705772145815,0.0001,0.051177837007062535,0.051073861059168696,1.039760090095896,0.035382874126375564,1.9859022674426225,-0.12580390540804243,4.920878517795616
186,0.044093991019374314,0.04399009341403815,1.038976397438117,0.03444765436712844,1.9886918101810436,-0.18381075534910016,4.992539040784006,0.0001,0.05168488207207599,0.051576562750507406,1.0831929478846805,0.03291824247530648,1.983323228191322,-0.1864220147401514,4.98439802250392
187,0.044070410745658414,0.04396878002578687,1.0163080260342856,0.03508899248739437,1.994963342724219,-0.2077204272077381,4.992477859104082,0.0001,0.05135222917921107,0.05125462358266535,0.976057574782573,0.03689061357101924,2.0007021779745395,-0.24303019524250233,5.025929095039905
188,0.04398867638110056,0.0438850894967362,1.0358692063531485,0.03645285713315989,1.9947412196103464,-0.18804929877542867,4.998514544688575,0.0001,0.051318433712905565,0.05120824691905102,1.1018691205642592,0.033089677842570026,1.990620819615646,-0.142836798172654,4.974378451495103
189,0.04460003438073196,0.044492358765291916,1.0767568506525422,0.026269796908192904,1.9918622915528807,-0.1938888666389799,5.001714572601589,0.0001,0.051422068770502656,0.05131705530302625,1.050134068643543,0.030561912804841995,1.9787107437429294,-0.18439142209228496,4.959555390854956
190,0.044090632895143374,0.043987412412599604,1.0322056485746935,0.033000149583811235,1.993304349177684,-0.18393362048338457,4.996451457482672,0.0001,0.051221707022525896,0.05111765247625365,1.0405455735367788,0.0297738062480176,1.991687838460358,-0.23250599195000152,4.997817489462839
191,0.04434854223940449,0.044243163946969685,1.0537831045382824,0.03396364419223148,1.9974011612616043,-0.1775770037278672,5.0103027486038885,0.0001,0.052395572597292106,0.052291323811235565,1.0424862075859391,0.045063279621617894,1.977963150387079,-0.15707261423239302,5.032405524186685
192,0.04423108343597416,0.044128737208924754,1.0234621309048328,0.045021360577952585,1.9850190261752736,-0.19445490686398256,4.989623208664239,0.0001,0.050937354039977976,0.050837291903059245,1.000623256387845,0.03858632767494296,1.9887848958163195,-0.20322860214649371,4.961457171910245
193,0.04441241123655656,0.04431091856416546,1.0149270639114651,0.04543298031625274,1.9943188126091425,-0.19787024125559372,5.009685208911794,0.0001,0.05225671145697715,0.052151368589888156,1.0534311801614895,0.03457336329763204,1.9923275776312386,-0.11569345992347094,5.002820901467767
194,0.044274100689730256,0.04416619158857775,1.079090910631217,0.040682780647362526,1.9956251685615118,-0.19823640002310772,5.031124570653451,0.0001,0.05174150018834732,0.05163248885475414,1.0901134660546208,0.0600301449672437,1.990009517736838,-0.10589162887461011,4.9510564669756825
195,0.04451000200812812,0.04440439072624511,1.0561124627374205,0.049833540769945665,1.9892557006110942,-0.18282878296251276,4.996384569002087,0.0001,0.051227993003919094,0.051119688111291806,1.0830496986147384,0.051978612607213814,1.990905246264498,-0.1502944821800092,4.974790996229145
196,0.04419158120535407,0.0440829044859691,1.0867673149117356,0.04656071685664819,1.987728144305214,-0.18854344862420816,4.985978141771117,0.0001,0.05107732521186412,0.050967936889386514,1.0938839836859366,0.04549314359753904,1.9818923087187217,-0.1944874640632893,4.924540781638991
197,0.04386426666900383,0.043753490093466865,1.107766124960796,0.04801906497080415,1.9999010283400702,-0.18592078591197345,5.0043392028944105,0.0001,0.051527052330718914,0.051422430700819255,1.0462196469306946,0.03419940150014951,2.0072784507778327,-0.17153801422067722,5.046469507083087
198,0.04371197139232239,0.043610169213152694,1.0180211714063614,0.04464849793942741,1.9976474330437968,-0.18771221643972558,5.009801755366486,0.0001,0.051336086814252425,0.05123280807280205,1.0327883748941018,0.05006878329834468,2.002192520759475,-0.21108896196098395,5.06432061799815
199,0.04402653218890486,0.043924791116406396,1.0174109802364668,0.04947576781016895,1.9976243278273045,-0.2068201361420907,5.015474302518855,0.0001,0.05133958947910389,0.05124853220833859,0.9105741054239408,0.04872392600690815,2.0030093125894037,-0.15957182013547758,4.997969076667033
200,0.0438990680199798,0.04379792749339162,1.0114059348724664,0.04695999123103136,2.0043268663209877,-0.19399133262031779,5.021995434329099,0.0001,0.051345971740887196,0.05124683510249769,0.9913675314943555,0.04671084146264573,1.9990218575571623,-0.209354343968378,5.015158021953744
201,0.04410793877423445,0.04400385255209083,1.0408623252414684,0.055147179463616906,2.0024728349428194,-0.193286056480607,5.008403786545748,0.0001,0.05123249467619708,0.051133383957433026,0.9911081362778033,0.04772710871003883,2.0041569454569212,-0.0800615078105565,5.029008462395467
202,0.04393849294255513,0.04383243531729781,1.0605757192015437,0.05289212003561997,2.003081626832803,-0.19214018803361976,5.024191847067743,0.0001,0.05265256106643609,0.052537806227173606,1.1475497316306746,0.06481743063515341,2.0147165731644967,-0.24666521121078813,5.071837667008521
203,0.044159779282118033,0.044056833858997106,1.0294542736100896,0.05324935524345609,1.99949177289729,-0.17629194291859376,5.013065984363454,0.0001,0.05156950395501835,0.05146827758617804,1.0122624299895595,0.05484928571107522,1.9943798343900223,-0.14855960261365267,5.009819453870747
204,0.044123443174399236,0.04401897726378687,1.0446588113295248,0.04474884617021622,2.001486191529364,-0.20508532723969233,5.024789303699988,0.0001,0.051558163331847796,0.05145637061394436,1.0179280454004314,0.04461414650292464,2.014709064658259,-0.1493557534495395,5.041471158954459
205,0.043783968946438274,0.04367764408288269,1.0632480147888563,0.04125699702630458,2.0101661660954964,-0.1994053855069812,5.018138341751234,0.0001,0.05150309860916205,0.05140024056317101,1.028579314829598,0.04849507407823079,1.997395181320083,-0.234110934738542,5.04147538332872
206,0.04359533728082163,0.043492122985038836,1.0321430539576664,0.038883339646760356,2.007545838135809,-0.21066447070445765,5.031939360854046,0.0001,0.05130548171803985,0.05119843534390691,1.0704633845409877,0.03788710136333821,2.0028657627777315,-0.13402574033227185,4.964169146309437
207,0.044112554488316524,0.04400783759040583,1.0471685486407305,0.03617083264736468,2.009054488017758,-0.20443560846967104,5.033954190953798,0.0001,0.05130862281985686,0.05121548615500961,0.9313652448251214,0.030758843560453872,2.012774474184278,-0.23388455149678278,5.047371696418439
208,0.04364142641358964,0.04353772940487993,1.0369704972363705,0.04340054509502903,2.0131315518018407,-0.20785550129571748,5.035336160744486,0.0001,0.05176621554812915,0.05166305669806373,1.0315882169025046,0.049960838709498794,2.0118528403026956,-0.1975189786876591,5.050370296961825
